Team Number,Match,AC1T,AC1,AC2T,AC2,AC3T,AC3,AC4T,AC4,AARL,AARH,AAP,AAB,AM,TC1T,TC1,TC2T,TC2,TC3T,TC3,TC4T,TC4,TARL,TARH,TAP,TAB,EP,Auton Coral L 1,Auton Coral L 2,Auton Coral L3,Auton Coral L 4,Auton Algae Process,Auton Algae Barge,Auton Points,Teleop Coral L 1,Teleop Coral L2,Teleop Coral L3,Teleop Coral L4,Teleop Algae Barged,Teleop Algae Processed,Teleop Algae Barged HP,Parked Endgame,Teleop Points,% L1,% L2,% L3,% L4,Points Total,Deep Climb,Shallow Climb,Breaking,Auton Coral L1 Rate,Auton Coral L2 Rate,Auton Coral L3 Rate,Auton Coral L4 Rate,Defense,Teleop Coral L1 Rate,Teleop Coral L2 Rate,Teleop Coral L3 Rate,Teleop Coral L4 Rate,Auton Algae Removed,Algae Teleop Removed,Total Auton Coral Success,Total Teleop Coral Sucess,Algae Capability,Auton Coral Attempt,Teleop Coral Attempt
7038,59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,2,2,0%,0%,0%,0%,2,0,0,0,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,0,0,0
6318,59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,4,1,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,0,0,0,0,2,0,4,0,0,0,0,2,8,0%,44%,44%,11%,8,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0%,25%,0%,0,0,FALSE,2,0,0,9
3197,60,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,14,11,1,0,0,0,1,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,55,0,0,0,2,57,0%,0%,0%,100%,57,0,0,0,FALSE,FALSE,FALSE,0%,0,FALSE,FALSE,FALSE,79%,0,1,0,11,1,1,14
8122,60,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,3,0,1,0,0,3,0,FALSE,FALSE,0,0,0,0,0,0,0,15,0,0,0,6,21,43%,0%,0%,57%,21,1,0,0,0%,FALSE,FALSE,FALSE,1,0%,FALSE,FALSE,75%,0,1,0,3,2,2,5
4511,60,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,3,0,0,0,0,1,FALSE,FALSE,FALSE,0,0,0,0,0,6,8,15,0,0,0,2,31,0%,0%,0%,0%,31,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,0,0,0
3381,60,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,0,0,0
8422,60,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,5,0,3,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,30,0,6,36,0%,0%,0%,0%,36,1,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,5,FALSE,FALSE,3,0,0
3294,61,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,0,0,0,0,3,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,15,0,0,0,6,21,0%,0%,0%,100%,21,1,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,75%,0,0,FALSE,3,0,0,4
3100,61,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0,7,1,3,FALSE,FALSE,0,0,4,7,0,0,0,0,28,0,0,2,30,100%,0%,0%,0%,37,0,0,0,100%,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,3,1,FALSE,3,1,0
2143,61,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7,5,0,0,0,0,1,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,25,0,0,0,2,27,0%,0%,0%,100%,27,0,0,0,FALSE,FALSE,FALSE,0%,0,FALSE,FALSE,FALSE,71%,0,0,0,5,0,1,7
4011,61,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,0,0,1,0,0,0,0,0,3,FALSE,FALSE,FALSE,0,0,0,0,4,6,0,0,0,0,0,6,16,0%,67%,0%,33%,16,1,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,100%,FALSE,0%,0,0,FALSE,4,0,0,3
5653,62,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,3,1,2,2,4,4,1,0,0,0,1,FALSE,FALSE,FALSE,7,0,0,7,0,3,8,20,0,0,0,2,33,0%,30%,20%,50%,40,0,0,0,FALSE,FALSE,FALSE,100%,0,FALSE,33%,100%,100%,0,1,1,7,1,1,9
2181,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,6,6,0%,0%,0%,0%,6,1,0,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,0,0,0
7619,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,0,0,1,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,15,0,0,0,2,17,0%,0%,0%,100%,17,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,100%,0,3,FALSE,3,3,0,3
4693,63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,1,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,6,0,2,8,0%,100%,0%,0%,8,0,0,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,0%,FALSE,FALSE,0,0,FALSE,0,0,0,2
4607,63,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,3,FALSE,FALSE,FALSE,7,0,0,7,0,0,8,15,0,0,0,6,29,0%,0%,0%,100%,36,1,0,0,FALSE,FALSE,FALSE,100%,0,FALSE,FALSE,FALSE,FALSE,0,0,1,FALSE,0,1,0
2861,63,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,4,3,0,1,1,0,3,FALSE,FALSE,FALSE,7,0,0,7,0,0,0,15,0,6,0,6,27,0%,0%,0%,100%,34,1,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,75%,1,1,FALSE,3,2,0,4
3291,64,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,6,0,0,6,0%,0%,0%,0%,6,0,0,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,1,FALSE,FALSE,1,0,0
8836,64,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,0,0,0
1732,64,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,1,2,1,1,3,2,0,3,0,0,3,FALSE,FALSE,FALSE,7,0,0,7,0,6,4,10,0,0,0,6,26,0%,14%,14%,71%,33,1,0,0,FALSE,FALSE,FALSE,50%,0,FALSE,200%,100%,67%,0,3,1,5,2,2,5
2526,64,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,30,0,0,30,0%,0%,0%,0%,30,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,0,0,0
1306,64,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,2,2,1,0,0,3,FALSE,FALSE,FALSE,7,0,0,7,0,0,0,10,0,0,0,6,16,0%,0%,0%,100%,23,1,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,67%,0,3,FALSE,2,3,0,3
6381,64,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,1,1,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,0,0,0,0,0,9,4,0,0,0,0,2,15,0%,75%,25%,0%,15,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,100%,100%,FALSE,0,0,FALSE,4,0,0,4
4674,65,1,1,0,0,0,0,0,0,0,0,0,0,1,8,8,0,0,0,0,0,0,0,0,0,0,3,3,FALSE,FALSE,0,0,0,3,16,0,0,0,0,0,0,6,22,100%,0%,0%,0%,25,1,0,0,100%,FALSE,FALSE,FALSE,0,100%,FALSE,FALSE,FALSE,0,0,1,8,0,1,8
6217,65,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,1,FALSE,FALSE,FALSE,0,0,0,0,2,0,0,10,0,0,0,2,14,0%,0%,0%,100%,14,0,0,0,FALSE,FALSE,FALSE,0%,0,FALSE,FALSE,FALSE,67%,0,0,0,3,0,1,3
10490,65,1,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,1,3,2,0,0,0,0,0,0,1,0,FALSE,FALSE,0,0,0,0,2,3,8,0,0,0,0,2,15,63%,0%,38%,0%,15,0,0,0,0%,FALSE,FALSE,FALSE,0,25%,FALSE,67%,FALSE,0,0,0,4,0,1,7
4656,65,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,FALSE,4,FALSE,0,0,0,4,0,0,0,0,0,0,0,2,2,0%,100%,0%,0%,6,0,0,0,FALSE,100%,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,2,1,FALSE,3,1,0
5826,65,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,2,2,1,0,1,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,10,0,6,0,2,18,0%,100%,0%,0%,18,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0%,FALSE,FALSE,0,4,FALSE,2,3,0,1
2847,65,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,5,4,5,5,2,2,0,0,0,0,3,FALSE,FALSE,FALSE,21,0,0,21,0,12,20,10,0,0,0,6,48,0%,42%,42%,17%,69,1,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,80%,100%,100%,0,0,FALSE,11,0,0,12
3293,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,2,0,FALSE,FALSE,0,0,0,0,0,0,0,35,0,0,0,12,47,13%,0%,0%,88%,47,0,0,0,0%,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,100%,0,0,0,7,0,1,7
6574,66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,4,3,0,1,0,0,3,FALSE,FALSE,FALSE,0,0,0,0,2,3,0,15,0,0,0,6,26,0%,0%,0%,100%,26,1,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,75%,0,1,FALSE,5,2,0,4
6709,66,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,6,0,0,0,0,0,FALSE,FALSE,FALSE,7,0,0,7,0,0,4,30,0,0,0,0,34,0%,0%,0%,0%,41,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,0,0,0
7797,66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,0,0,1,1,0,0,3,FALSE,FALSE,FALSE,0,0,0,0,0,0,12,0,0,0,0,6,18,0%,0%,100%,0%,18,1,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,75%,FALSE,0,2,FALSE,3,3,0,4
3381,66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,2,2,0%,0%,0%,0%,2,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,0,0,0
876,66,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,1,2,0,1,3,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,20,4,0,0,6,30,0%,0%,0%,100%,30,1,0,0,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,100%,0,3,FALSE,4,3,0,4
3294,67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,2,0,0,0,0,2,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,10,0,0,0,12,22,0%,0%,33%,67%,22,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0%,100%,0,0,FALSE,2,0,0,3
4741,67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,6,5,0,0,0,0,1,FALSE,FALSE,FALSE,0,0,0,0,0,0,4,25,0,0,0,2,31,0%,0%,14%,86%,31,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,100%,83%,0,0,FALSE,6,0,0,7
7864,67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,FALSE,FALSE,FALSE,0,0,0,0,0,3,0,5,0,0,0,2,10,0%,0%,0%,0%,10,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,1,FALSE,FALSE,1,0,0
6318,67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,12,0,0,0,0,0,12,0%,0%,100%,0%,12,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,100%,FALSE,0,0,FALSE,3,0,0,3
3100,67,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,2,1,0,7,3,FALSE,FALSE,FALSE,0,0,4,4,0,0,0,0,28,0,0,6,34,0%,0%,0%,0%,38,1,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,3,FALSE,FALSE,3,0,0
5903,67,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,5,0,0,0,0,3,6,FALSE,FALSE,0,0,0,6,0,0,0,25,0,0,0,6,31,14%,0%,0%,86%,37,1,0,0,200%,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,83%,0,0,2,5,0,1,6
8516,68,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,2,2,0%,0%,0%,0%,2,0,0,0,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,0,0,0
5586,68,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,0,0,0
2654,68,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,2,1,0,0,3,0,FALSE,FALSE,0,0,0,0,0,0,0,15,0,0,0,6,21,25%,0%,0%,75%,21,1,0,0,0%,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,100%,0,3,0,3,3,1,3
1714,68,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3,2,0,0,0,0,1,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,10,0,0,0,2,12,0%,0%,20%,80%,12,0,0,0,FALSE,FALSE,FALSE,0%,0,FALSE,FALSE,0%,67%,0,0,0,2,0,1,4
8122,68,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,0,1,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,0,10,0,0,0,0,10,25%,0%,0%,75%,10,0,0,1,0%,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,67%,0,1,0,2,2,1,3
6147,68,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,6,0,2,0,0,3,FALSE,FALSE,FALSE,7,0,0,7,0,0,0,30,0,0,0,6,36,0%,0%,0%,100%,43,1,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,100%,1,2,FALSE,6,2,0,6
2823,69,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,2,0,0,0,0,1,FALSE,FALSE,FALSE,7,0,0,7,0,0,0,10,0,0,0,2,12,0%,0%,0%,100%,19,0,0,0,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,67%,0,0,FALSE,2,0,0,3
4693,69,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,1,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,20,0,0,2,22,100%,0%,0%,0%,22,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0%,FALSE,FALSE,FALSE,0,0,FALSE,0,0,0,1
9532,69,1,0,0,0,0,0,0,0,0,0,0,0,1,9,7,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,0,0,0,0,14,0,0,0,0,0,0,2,16,100%,0%,0%,0%,16,0,0,0,0%,FALSE,FALSE,FALSE,0,78%,FALSE,FALSE,FALSE,0,0,0,7,0,1,9
4511,69,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,4,0,0,0,0,0,4,0%,50%,50%,0%,4,0,0,0,FALSE,FALSE,FALSE,FALSE,1,FALSE,0%,100%,FALSE,0,1,FALSE,1,2,0,2
3277,69,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,0,6,2,2,1,1,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,6,24,10,0,0,0,0,40,17%,50%,0%,33%,40,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0%,67%,FALSE,100%,0,2,FALSE,10,3,0,6
2846,69,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,3,0,0,0,0,1,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,15,0,0,0,2,17,0%,0%,17%,83%,17,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0%,60%,0,0,FALSE,3,0,0,6
3206,70,1,1,0,0,0,0,0,0,0,0,0,0,1,5,5,0,0,0,0,0,0,0,0,6,0,1,3,FALSE,FALSE,0,0,0,3,10,0,0,0,0,36,0,2,48,100%,0%,0%,0%,51,0,0,0,100%,FALSE,FALSE,FALSE,0,100%,FALSE,FALSE,FALSE,0,0,1,5,0,1,5
8422,70,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,7,0,3,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,42,0,6,48,0%,0%,0%,0%,48,1,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,6,FALSE,FALSE,3,0,0
5653,70,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,7,0,8,2,1,0,0,1,FALSE,FALSE,FALSE,14,0,0,14,0,0,28,40,0,0,0,2,70,0%,0%,0%,0%,84,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,3,FALSE,FALSE,3,0,0
7619,70,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,2,1,0,0,0,0,1,FALSE,FALSE,FALSE,0,0,0,0,2,0,0,5,0,0,0,2,9,25%,25%,0%,50%,9,0,0,0,FALSE,FALSE,FALSE,FALSE,0,100%,0%,FALSE,50%,0,0,FALSE,2,0,0,4
2861,70,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,5,4,0,3,2,0,1,1,3,FALSE,FALSE,FALSE,7,0,0,7,2,0,16,15,4,6,0,6,49,17%,0%,83%,0%,56,1,0,0,FALSE,FALSE,FALSE,FALSE,0,100%,FALSE,80%,FALSE,0,2,FALSE,8,1,0,6
3267,70,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,6,5,0,0,0,0,1,FALSE,FALSE,FALSE,0,0,0,0,0,0,4,25,0,0,0,2,31,0%,0%,14%,86%,31,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,100%,83%,0,0,FALSE,6,0,0,7
4181,71,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,5,5,1,1,0,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,9,20,5,0,0,0,0,34,0%,33%,56%,11%,34,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,100%,100%,100%,0,0,FALSE,9,0,0,9
4011,71,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,1,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,6,4,0,0,0,0,0,10,0%,50%,50%,0%,10,0,0,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,100%,50%,FALSE,0,0,FALSE,3,0,0,4
9578,71,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,4,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,24,0,0,24,0%,0%,0%,0%,24,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,2,FALSE,FALSE,1,0,0
7028,71,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,8,6,0,1,0,0,3,FALSE,FALSE,FALSE,0,0,0,0,0,0,4,30,0,0,0,6,40,0%,0%,10%,90%,40,1,0,0,FALSE,FALSE,FALSE,0%,0,FALSE,FALSE,100%,75%,0,1,0,7,2,1,9
7038,71,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,0,0,0
6421,71,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,2,0,0,0,0,FALSE,FALSE,0,0,0,0,0,3,0,0,0,0,0,0,3,67%,33%,0%,0%,3,0,0,0,0%,FALSE,FALSE,FALSE,1,FALSE,100%,FALSE,FALSE,0,5,0,1,3,2,1
7235,72,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3,0,1,FALSE,FALSE,FALSE,0,0,0,0,2,0,0,0,0,18,0,2,22,100%,0%,0%,0%,22,0,0,0,FALSE,FALSE,FALSE,FALSE,0,100%,FALSE,FALSE,FALSE,0,0,FALSE,1,0,0,1
2181,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,0,0,0
2143,72,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,3,2,2,2,0,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,2,0,8,10,0,0,0,0,20,14%,0%,43%,43%,20,0,0,0,FALSE,FALSE,FALSE,0%,0,100%,FALSE,67%,100%,0,0,0,5,0,1,6
3197,72,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,11,10,0,1,0,2,1,FALSE,FALSE,FALSE,7,0,0,7,0,0,0,50,8,0,0,2,60,0%,0%,0%,100%,67,0,0,0,FALSE,FALSE,FALSE,50%,0,FALSE,FALSE,FALSE,91%,0,1,1,10,2,2,11
4607,72,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,3,3,1,1,3,3,1,1,1,0,1,FALSE,FALSE,FALSE,7,0,0,7,0,9,4,15,0,6,0,2,36,0%,33%,11%,56%,43,0,0,0,FALSE,FALSE,FALSE,50%,0,FALSE,100%,100%,100%,0,2,1,7,3,2,7
1619,72,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,2,2,6,4,6,5,0,0,0,0,3,FALSE,4,FALSE,0,0,0,4,2,6,16,25,0,0,0,6,55,6%,18%,35%,41%,59,1,0,0,FALSE,100%,FALSE,0%,0,100%,100%,67%,83%,0,0,1,12,0,2,15
3381,73,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,2,2,0%,0%,0%,0%,2,0,0,0,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,0,0,0
6217,73,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,2,2,0%,0%,0%,100%,2,0,0,1,FALSE,FALSE,FALSE,0%,1,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,0,1,0
6574,73,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,4,0,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,20,0,0,0,0,20,0%,0%,0%,100%,20,0,0,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,67%,0,0,FALSE,4,0,0,6
3100,73,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,7,3,FALSE,FALSE,FALSE,0,0,4,4,0,0,0,0,28,0,0,6,34,0%,0%,0%,0%,38,1,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,2,FALSE,FALSE,3,0,0
2526,73,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,5,1,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,20,0,0,2,22,0%,0%,0%,0%,22,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,3,FALSE,FALSE,3,0,0
2847,74,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,5,5,4,4,3,3,0,1,2,0,3,FALSE,FALSE,FALSE,14,0,0,14,0,15,16,15,0,12,0,6,64,0%,33%,27%,40%,78,1,0,0,FALSE,FALSE,FALSE,67%,0,FALSE,100%,100%,100%,0,1,2,12,2,3,12
